problem_name,cost,approx_ratio,n_steps
er_14_0.3_0,29.0,1.0,15
er_14_0.3_1,18.0,0.9473684210526315,6
er_14_0.3_2,22.0,0.9565217391304348,5
er_14_0.5_0,34.0,1.0,5
er_14_0.5_1,31.0,0.96875,14
er_14_0.5_2,32.0,0.9411764705882353,5
er_14_0.7_0,41.0,0.9761904761904762,14
er_14_0.7_1,40.0,0.975609756097561,5
er_14_0.7_2,37.0,0.9736842105263158,5
er_16_0.3_0,26.0,1.0,12
er_16_0.3_1,30.0,1.0,16
er_16_0.3_2,21.0,0.9545454545454546,7
er_16_0.5_0,46.0,0.9787234042553191,13
er_16_0.5_1,41.0,0.9761904761904762,13
er_16_0.5_2,40.0,1.0,24
er_16_0.7_0,49.0,0.98,8
er_16_0.7_1,54.0,0.9818181818181818,13
er_16_0.7_2,55.0,1.0,25
er_18_0.3_0,36.0,1.0,17
er_18_0.3_1,34.0,1.0,71
er_18_0.3_2,38.0,0.9743589743589743,35
er_18_0.5_0,45.0,0.9574468085106383,9
er_18_0.5_1,56.0,1.0,78
er_18_0.5_2,52.0,0.9285714285714286,45
er_18_0.7_0,64.0,0.9552238805970149,35
er_18_0.7_1,64.0,0.9846153846153847,19
er_18_0.7_2,63.0,0.9692307692307692,22
er_20_0.3_0,43.0,0.9772727272727273,250
er_20_0.3_1,38.0,1.0,47
er_20_0.3_2,38.0,1.0,35
er_20_0.5_0,66.0,0.9705882352941176,104
er_20_0.5_1,58.0,0.9354838709677419,155
er_20_0.5_2,64.0,1.0,21
er_20_0.7_0,85.0,0.9550561797752809,87
er_20_0.7_1,82.0,0.9879518072289156,80
er_20_0.7_2,77.0,0.9625,19
geo_14_0.3_0,15.0,1.0,3
geo_14_0.3_1,15.0,1.0,5
geo_14_0.3_2,15.0,1.0,9
geo_14_0.5_0,29.0,1.0,5
geo_14_0.5_1,23.0,1.0,1
geo_14_0.5_2,36.0,1.0,10
geo_14_0.7_0,39.0,1.0,14
geo_14_0.7_1,46.0,1.0,5
geo_14_0.7_2,41.0,1.0,2
geo_16_0.3_0,17.0,1.0,18
geo_16_0.3_1,22.0,0.9565217391304348,30
geo_16_0.3_2,18.0,1.0,45
geo_16_0.5_0,34.0,0.918918918918919,7
geo_16_0.5_1,44.0,0.9777777777777777,13
geo_16_0.5_2,37.0,1.0,7
geo_16_0.7_0,45.0,1.0,36
geo_16_0.7_1,54.0,0.9818181818181818,2
geo_16_0.7_2,55.0,0.9821428571428571,11
geo_18_0.3_0,19.0,1.0,6
geo_18_0.3_1,24.0,0.96,7
geo_18_0.3_2,23.0,1.0,124
geo_18_0.5_0,40.0,0.975609756097561,109
geo_18_0.5_1,49.0,0.98,39
geo_18_0.5_2,46.0,1.0,49
geo_18_0.7_0,68.0,1.0,100
geo_18_0.7_1,78.0,0.975,49
geo_18_0.7_2,70.0,0.9859154929577465,1
geo_20_0.3_0,30.0,0.967741935483871,214
geo_20_0.3_1,30.0,1.0,220
geo_20_0.3_2,31.0,0.96875,79
geo_20_0.5_0,54.0,1.0,144
geo_20_0.5_1,62.0,0.96875,22
geo_20_0.5_2,57.0,0.9661016949152542,136
geo_20_0.7_0,81.0,0.9878048780487805,148
geo_20_0.7_1,87.0,1.0,262
geo_20_0.7_2,80.0,0.9876543209876543,1
