problem_name,cost,approx_ratio,n_steps
er_14_0.3_0,29.0,1.0,23
er_14_0.3_1,19.0,1.0,13
er_14_0.3_2,23.0,1.0,20
er_14_0.5_0,34.0,1.0,18
er_14_0.5_1,32.0,1.0,17
er_14_0.5_2,34.0,1.0,15
er_14_0.7_0,42.0,1.0,18
er_14_0.7_1,41.0,1.0,11
er_14_0.7_2,38.0,1.0,17
er_16_0.3_0,26.0,1.0,79
er_16_0.3_1,30.0,1.0,55
er_16_0.3_2,21.0,0.9545454545454546,67
er_16_0.5_0,44.0,0.9361702127659575,18
er_16_0.5_1,42.0,1.0,40
er_16_0.5_2,39.0,0.975,31
er_16_0.7_0,50.0,1.0,41
er_16_0.7_1,55.0,1.0,39
er_16_0.7_2,54.0,0.9818181818181818,35
er_18_0.3_0,36.0,1.0,147
er_18_0.3_1,34.0,1.0,204
er_18_0.3_2,39.0,1.0,136
er_18_0.5_0,47.0,1.0,135
er_18_0.5_1,56.0,1.0,128
er_18_0.5_2,55.0,0.9821428571428571,127
er_18_0.7_0,66.0,0.9850746268656716,118
er_18_0.7_1,65.0,1.0,109
er_18_0.7_2,65.0,1.0,104
er_20_0.3_0,43.0,0.9772727272727273,536
er_20_0.3_1,38.0,1.0,505
er_20_0.3_2,38.0,1.0,567
er_20_0.5_0,67.0,0.9852941176470589,347
er_20_0.5_1,62.0,1.0,451
er_20_0.5_2,64.0,1.0,380
er_20_0.7_0,88.0,0.9887640449438202,234
er_20_0.7_1,81.0,0.9759036144578314,260
er_20_0.7_2,79.0,0.9875,392
geo_14_0.3_0,15.0,1.0,15
geo_14_0.3_1,15.0,1.0,15
geo_14_0.3_2,15.0,1.0,18
geo_14_0.5_0,29.0,1.0,14
geo_14_0.5_1,23.0,1.0,1
geo_14_0.5_2,36.0,1.0,4
geo_14_0.7_0,38.0,0.9743589743589743,5
geo_14_0.7_1,46.0,1.0,6
geo_14_0.7_2,41.0,1.0,21
geo_16_0.3_0,17.0,1.0,58
geo_16_0.3_1,23.0,1.0,3
geo_16_0.3_2,18.0,1.0,46
geo_16_0.5_0,36.0,0.972972972972973,20
geo_16_0.5_1,45.0,1.0,46
geo_16_0.5_2,37.0,1.0,53
geo_16_0.7_0,45.0,1.0,21
geo_16_0.7_1,55.0,1.0,43
geo_16_0.7_2,56.0,1.0,20
geo_18_0.3_0,19.0,1.0,3
geo_18_0.3_1,25.0,1.0,199
geo_18_0.3_2,23.0,1.0,74
geo_18_0.5_0,41.0,1.0,193
geo_18_0.5_1,49.0,0.98,173
geo_18_0.5_2,46.0,1.0,134
geo_18_0.7_0,68.0,1.0,151
geo_18_0.7_1,80.0,1.0,61
geo_18_0.7_2,70.0,0.9859154929577465,1
geo_20_0.3_0,31.0,1.0,4
geo_20_0.3_1,30.0,1.0,488
geo_20_0.3_2,32.0,1.0,65
geo_20_0.5_0,53.0,0.9814814814814815,351
geo_20_0.5_1,64.0,1.0,409
geo_20_0.5_2,59.0,1.0,403
geo_20_0.7_0,80.0,0.975609756097561,410
geo_20_0.7_1,87.0,1.0,402
geo_20_0.7_2,81.0,1.0,14
