problem_name,cost,approx_ratio,n_steps
er_14_0.3_0,29.0,1.0,6
er_14_0.3_1,19.0,1.0,7
er_14_0.3_2,23.0,1.0,6
er_14_0.5_0,34.0,1.0,6
er_14_0.5_1,32.0,1.0,14
er_14_0.5_2,34.0,1.0,11
er_14_0.7_0,41.0,0.9761904761904762,17
er_14_0.7_1,41.0,1.0,5
er_14_0.7_2,38.0,1.0,15
er_16_0.3_0,26.0,1.0,50
er_16_0.3_1,30.0,1.0,16
er_16_0.3_2,22.0,1.0,48
er_16_0.5_0,46.0,0.9787234042553191,25
er_16_0.5_1,42.0,1.0,16
er_16_0.5_2,40.0,1.0,8
er_16_0.7_0,50.0,1.0,19
er_16_0.7_1,53.0,0.9636363636363636,46
er_16_0.7_2,55.0,1.0,11
er_18_0.3_0,35.0,0.9722222222222222,77
er_18_0.3_1,33.0,0.9705882352941176,82
er_18_0.3_2,39.0,1.0,63
er_18_0.5_0,46.0,0.9787234042553191,9
er_18_0.5_1,56.0,1.0,124
er_18_0.5_2,54.0,0.9642857142857143,9
er_18_0.7_0,67.0,1.0,133
er_18_0.7_1,65.0,1.0,32
er_18_0.7_2,64.0,0.9846153846153847,34
er_20_0.3_0,43.0,0.9772727272727273,12
er_20_0.3_1,38.0,1.0,297
er_20_0.3_2,38.0,1.0,103
er_20_0.5_0,66.0,0.9705882352941176,66
er_20_0.5_1,59.0,0.9516129032258065,44
er_20_0.5_2,63.0,0.984375,85
er_20_0.7_0,86.0,0.9662921348314607,164
er_20_0.7_1,82.0,0.9879518072289156,189
er_20_0.7_2,79.0,0.9875,207
geo_14_0.3_0,15.0,1.0,7
geo_14_0.3_1,15.0,1.0,9
geo_14_0.3_2,15.0,1.0,5
geo_14_0.5_0,29.0,1.0,9
geo_14_0.5_1,23.0,1.0,1
geo_14_0.5_2,36.0,1.0,5
geo_14_0.7_0,39.0,1.0,10
geo_14_0.7_1,46.0,1.0,3
geo_14_0.7_2,41.0,1.0,5
geo_16_0.3_0,17.0,1.0,7
geo_16_0.3_1,22.0,0.9565217391304348,2
geo_16_0.3_2,18.0,1.0,7
geo_16_0.5_0,36.0,0.972972972972973,10
geo_16_0.5_1,44.0,0.9777777777777777,17
geo_16_0.5_2,37.0,1.0,35
geo_16_0.7_0,45.0,1.0,4
geo_16_0.7_1,54.0,0.9818181818181818,8
geo_16_0.7_2,56.0,1.0,38
geo_18_0.3_0,19.0,1.0,9
geo_18_0.3_1,25.0,1.0,70
geo_18_0.3_2,23.0,1.0,46
geo_18_0.5_0,40.0,0.975609756097561,21
geo_18_0.5_1,49.0,0.98,9
geo_18_0.5_2,46.0,1.0,45
geo_18_0.7_0,68.0,1.0,40
geo_18_0.7_1,79.0,0.9875,56
geo_18_0.7_2,70.0,0.9859154929577465,1
geo_20_0.3_0,30.0,0.967741935483871,232
geo_20_0.3_1,30.0,1.0,17
geo_20_0.3_2,32.0,1.0,502
geo_20_0.5_0,54.0,1.0,267
geo_20_0.5_1,64.0,1.0,74
geo_20_0.5_2,58.0,0.9830508474576272,117
geo_20_0.7_0,81.0,0.9878048780487805,108
geo_20_0.7_1,86.0,0.9885057471264368,28
geo_20_0.7_2,81.0,1.0,22
