problem_name,cost,approx_ratio,n_steps
er_14_0.3_0,29.0,1.0,23
er_14_0.3_1,19.0,1.0,13
er_14_0.3_2,23.0,1.0,20
er_14_0.5_0,34.0,1.0,18
er_14_0.5_1,32.0,1.0,17
er_14_0.5_2,34.0,1.0,15
er_14_0.7_0,42.0,1.0,18
er_14_0.7_1,41.0,1.0,13
er_14_0.7_2,38.0,1.0,17
er_16_0.3_0,25.0,0.9615384615384616,57
er_16_0.3_1,30.0,1.0,55
er_16_0.3_2,21.0,0.9545454545454546,66
er_16_0.5_0,46.0,0.9787234042553191,59
er_16_0.5_1,42.0,1.0,42
er_16_0.5_2,39.0,0.975,32
er_16_0.7_0,50.0,1.0,42
er_16_0.7_1,55.0,1.0,45
er_16_0.7_2,54.0,0.9818181818181818,36
er_18_0.3_0,36.0,1.0,149
er_18_0.3_1,34.0,1.0,174
er_18_0.3_2,39.0,1.0,137
er_18_0.5_0,47.0,1.0,134
er_18_0.5_1,56.0,1.0,139
er_18_0.5_2,55.0,0.9821428571428571,117
er_18_0.7_0,66.0,0.9850746268656716,114
er_18_0.7_1,65.0,1.0,112
er_18_0.7_2,65.0,1.0,109
er_20_0.3_0,43.0,0.9772727272727273,557
er_20_0.3_1,38.0,1.0,507
er_20_0.3_2,38.0,1.0,622
er_20_0.5_0,67.0,0.9852941176470589,366
er_20_0.5_1,62.0,1.0,468
er_20_0.5_2,64.0,1.0,399
er_20_0.7_0,88.0,0.9887640449438202,263
er_20_0.7_1,83.0,1.0,288
er_20_0.7_2,79.0,0.9875,413
geo_14_0.3_0,15.0,1.0,15
geo_14_0.3_1,15.0,1.0,15
geo_14_0.3_2,15.0,1.0,19
geo_14_0.5_0,29.0,1.0,14
geo_14_0.5_1,23.0,1.0,1
geo_14_0.5_2,36.0,1.0,4
geo_14_0.7_0,38.0,0.9743589743589743,5
geo_14_0.7_1,46.0,1.0,6
geo_14_0.7_2,41.0,1.0,21
geo_16_0.3_0,17.0,1.0,58
geo_16_0.3_1,23.0,1.0,3
geo_16_0.3_2,18.0,1.0,46
geo_16_0.5_0,36.0,0.972972972972973,20
geo_16_0.5_1,45.0,1.0,54
geo_16_0.5_2,37.0,1.0,63
geo_16_0.7_0,45.0,1.0,21
geo_16_0.7_1,55.0,1.0,43
geo_16_0.7_2,56.0,1.0,20
geo_18_0.3_0,19.0,1.0,3
geo_18_0.3_1,25.0,1.0,203
geo_18_0.3_2,23.0,1.0,74
geo_18_0.5_0,41.0,1.0,200
geo_18_0.5_1,49.0,0.98,174
geo_18_0.5_2,46.0,1.0,143
geo_18_0.7_0,68.0,1.0,170
geo_18_0.7_1,80.0,1.0,99
geo_18_0.7_2,70.0,0.9859154929577465,1
geo_20_0.3_0,31.0,1.0,4
geo_20_0.3_1,30.0,1.0,520
geo_20_0.3_2,32.0,1.0,65
geo_20_0.5_0,54.0,1.0,467
geo_20_0.5_1,64.0,1.0,420
geo_20_0.5_2,59.0,1.0,422
geo_20_0.7_0,80.0,0.975609756097561,418
geo_20_0.7_1,87.0,1.0,419
geo_20_0.7_2,81.0,1.0,14
