problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,31,0,21
er_14_0.3_1,19.0,1.0,31,0,20
er_14_0.3_2,23.0,1.0,31,0,24
er_14_0.5_0,34.0,1.0,31,0,20
er_14_0.5_1,32.0,1.0,31,0,5
er_14_0.5_2,34.0,1.0,31,0,8
er_14_0.7_0,42.0,1.0,31,0,15
er_14_0.7_1,41.0,1.0,31,0,6
er_14_0.7_2,38.0,1.0,31,0,23
er_16_0.3_0,26.0,1.0,127,0,22
er_16_0.3_1,30.0,1.0,127,0,8
er_16_0.3_2,22.0,1.0,127,0,5
er_16_0.5_0,47.0,1.0,127,0,23
er_16_0.5_1,42.0,1.0,127,0,25
er_16_0.5_2,40.0,1.0,127,0,64
er_16_0.7_0,50.0,1.0,127,0,22
er_16_0.7_1,55.0,1.0,127,0,23
er_16_0.7_2,55.0,1.0,127,0,49
er_18_0.3_0,36.0,1.0,511,0,311
er_18_0.3_1,34.0,1.0,511,0,183
er_18_0.3_2,39.0,1.0,511,0,153
er_18_0.5_0,47.0,1.0,511,0,72
er_18_0.5_1,56.0,1.0,511,0,110
er_18_0.5_2,56.0,1.0,511,0,111
er_18_0.7_0,67.0,1.0,511,0,343
er_18_0.7_1,65.0,1.0,511,0,41
er_18_0.7_2,65.0,1.0,511,0,24
er_20_0.3_0,44.0,1.0,2047,0,695
er_20_0.3_1,38.0,1.0,2047,0,400
er_20_0.3_2,38.0,1.0,2047,0,154
er_20_0.5_0,68.0,1.0,2047,0,1555
er_20_0.5_1,62.0,1.0,2047,0,727
er_20_0.5_2,64.0,1.0,2047,0,164
er_20_0.7_0,89.0,1.0,2047,0,201
er_20_0.7_1,83.0,1.0,2047,0,1100
er_20_0.7_2,80.0,1.0,2047,0,173
geo_14_0.3_0,15.0,1.0,31,0,5
geo_14_0.3_1,15.0,1.0,31,0,5
geo_14_0.3_2,15.0,1.0,31,0,5
geo_14_0.5_0,29.0,1.0,31,0,15
geo_14_0.5_1,23.0,1.0,31,0,1
geo_14_0.5_2,36.0,1.0,31,0,17
geo_14_0.7_0,39.0,1.0,31,0,16
geo_14_0.7_1,46.0,1.0,31,0,31
geo_14_0.7_2,41.0,1.0,31,0,2
geo_16_0.3_0,17.0,1.0,127,0,41
geo_16_0.3_1,23.0,1.0,127,0,39
geo_16_0.3_2,18.0,1.0,127,0,74
geo_16_0.5_0,37.0,1.0,127,0,23
geo_16_0.5_1,45.0,1.0,127,0,45
geo_16_0.5_2,37.0,1.0,127,0,73
geo_16_0.7_0,45.0,1.0,127,0,88
geo_16_0.7_1,55.0,1.0,127,0,81
geo_16_0.7_2,56.0,1.0,127,0,112
geo_18_0.3_0,19.0,1.0,511,0,94
geo_18_0.3_1,25.0,1.0,511,0,90
geo_18_0.3_2,23.0,1.0,511,0,9
geo_18_0.5_0,41.0,1.0,511,0,342
geo_18_0.5_1,50.0,1.0,511,0,327
geo_18_0.5_2,46.0,1.0,511,0,143
geo_18_0.7_0,68.0,1.0,511,0,258
geo_18_0.7_1,80.0,1.0,511,0,444
geo_18_0.7_2,71.0,1.0,511,0,368
geo_20_0.3_0,31.0,1.0,2047,0,1680
geo_20_0.3_1,30.0,1.0,2047,0,1080
geo_20_0.3_2,32.0,1.0,2047,0,502
geo_20_0.5_0,54.0,1.0,2047,0,1626
geo_20_0.5_1,64.0,1.0,2047,0,1119
geo_20_0.5_2,59.0,1.0,2047,0,1548
geo_20_0.7_0,82.0,1.0,2047,0,1489
geo_20_0.7_1,87.0,1.0,2047,0,1853
geo_20_0.7_2,81.0,1.0,2047,0,443
