problem_name,cost,approx_ratio,n_steps
g05_60.0,494.0,0.9216417910447762,9
g05_60.1,487.0,0.9154135338345865,76
g05_60.2,498.0,0.941398865784499,39
g05_60.3,491.0,0.912639405204461,63
g05_60.4,518.0,0.9829222011385199,17
g05_60.5,517.0,0.9699812382739212,23
g05_60.6,503.0,0.9472693032015066,7
g05_60.7,492.0,0.9196261682242991,1
g05_60.8,502.0,0.9471698113207547,58
g05_60.9,475.0,0.8911819887429644,1
g05_80.0,894.0,0.9623250807319699,21
g05_80.1,860.0,0.9139213602550478,1
g05_80.2,857.0,0.917558886509636,6
g05_80.3,842.0,0.9122426868905742,5
g05_80.4,838.0,0.8991416309012875,6
g05_80.5,832.0,0.8984881209503239,2
g05_80.6,842.0,0.9063509149623251,3
g05_80.7,827.0,0.8902045209903121,1
g05_80.8,835.0,0.9027027027027027,2
g05_80.9,879.0,0.952329360780065,91
g05_100.0,1303.0,0.9111888111888112,1
g05_100.1,1291.0,0.9059649122807018,14
g05_100.2,1337.0,0.9336592178770949,4
g05_100.3,1296.0,0.9101123595505618,1
g05_100.4,1327.0,0.9215277777777777,3
g05_100.5,1286.0,0.8955431754874652,1
g05_100.6,1294.0,0.902370990237099,1
g05_100.7,1391.0,0.9720475192173306,16
g05_100.8,1302.0,0.909217877094972,1
g05_100.9,1284.0,0.8979020979020979,1
