problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,10,37,6
er_14_0.3_1,19.0,1.0,9,2,5
er_14_0.3_2,21.0,0.9130434782608695,6,3,2
er_14_0.5_0,33.0,0.9705882352941176,10,3,5
er_14_0.5_1,31.0,0.96875,11,4,5
er_14_0.5_2,32.0,0.9411764705882353,9,2,6
er_14_0.7_0,41.0,0.9761904761904762,6,3,3
er_14_0.7_1,40.0,0.975609756097561,9,2,5
er_14_0.7_2,36.0,0.9473684210526315,6,3,5
er_16_0.3_0,23.0,0.8846153846153846,15,12,8
er_16_0.3_1,28.0,0.9333333333333333,12,5,1
er_16_0.3_2,20.0,0.9090909090909091,19,16,13
er_16_0.5_0,43.0,0.9148936170212766,8,5,7
er_16_0.5_1,41.0,0.9761904761904762,14,239,2
er_16_0.5_2,37.0,0.925,11,4,8
er_16_0.7_0,50.0,1.0,15,4,11
er_16_0.7_1,53.0,0.9636363636363636,8,5,7
er_16_0.7_2,53.0,0.9636363636363636,8,5,8
er_18_0.3_0,35.0,0.9722222222222222,19,24,10
er_18_0.3_1,32.0,0.9411764705882353,19,18,9
er_18_0.3_2,34.0,0.8717948717948718,13,6,1
er_18_0.5_0,42.0,0.8936170212765957,23,12,2
er_18_0.5_1,56.0,1.0,18,23,9
er_18_0.5_2,56.0,1.0,12,249,3
er_18_0.7_0,64.0,0.9552238805970149,25,12,21
er_18_0.7_1,64.0,0.9846153846153847,16,9,13
er_18_0.7_2,63.0,0.9692307692307692,13,8,3
er_20_0.3_0,42.0,0.9545454545454546,41,170,31
er_20_0.3_1,36.0,0.9473684210526315,12,19,1
er_20_0.3_2,36.0,0.9473684210526315,35,166,20
er_20_0.5_0,66.0,0.9705882352941176,38,65,35
er_20_0.5_1,56.0,0.9032258064516129,42,71,33
er_20_0.5_2,61.0,0.953125,23,16,12
er_20_0.7_0,84.0,0.9438202247191011,36,53,12
er_20_0.7_1,80.0,0.963855421686747,31,18,27
er_20_0.7_2,76.0,0.95,21,14,11
geo_14_0.3_0,15.0,1.0,11,4,10
geo_14_0.3_1,15.0,1.0,11,26,5
geo_14_0.3_2,15.0,1.0,11,16,5
geo_14_0.5_0,29.0,1.0,11,4,5
geo_14_0.5_1,23.0,1.0,6,3,1
geo_14_0.5_2,36.0,1.0,6,3,2
geo_14_0.7_0,38.0,0.9743589743589743,6,3,5
geo_14_0.7_1,46.0,1.0,6,3,6
geo_14_0.7_2,40.0,0.975609756097561,6,3,6
geo_16_0.3_0,16.0,0.9411764705882353,12,51,7
geo_16_0.3_1,22.0,0.9565217391304348,15,8,7
geo_16_0.3_2,18.0,1.0,16,5,13
geo_16_0.5_0,34.0,0.918918918918919,15,8,7
geo_16_0.5_1,43.0,0.9555555555555556,11,4,7
geo_16_0.5_2,36.0,0.972972972972973,8,5,2
geo_16_0.7_0,44.0,0.9777777777777777,13,6,7
geo_16_0.7_1,54.0,0.9818181818181818,12,5,2
geo_16_0.7_2,56.0,1.0,11,4,10
geo_18_0.3_0,18.0,0.9473684210526315,11,282,2
geo_18_0.3_1,24.0,0.96,19,26,9
geo_18_0.3_2,23.0,1.0,18,17,11
geo_18_0.5_0,39.0,0.9512195121951219,10,7,1
geo_18_0.5_1,47.0,0.94,10,7,1
geo_18_0.5_2,46.0,1.0,22,19,18
geo_18_0.7_0,66.0,0.9705882352941176,10,7,2
geo_18_0.7_1,77.0,0.9625,10,7,1
geo_18_0.7_2,70.0,0.9859154929577465,17,8,1
geo_20_0.3_0,30.0,0.967741935483871,47,38,11
geo_20_0.3_1,30.0,1.0,24,21,11
geo_20_0.3_2,31.0,0.96875,38,139,9
geo_20_0.5_0,52.0,0.9629629629629629,36,29,1
geo_20_0.5_1,59.0,0.921875,18,11,1
geo_20_0.5_2,57.0,0.9661016949152542,33,20,28
geo_20_0.7_0,80.0,0.975609756097561,27,12,12
geo_20_0.7_1,85.0,0.9770114942528736,24,15,19
geo_20_0.7_2,80.0,0.9876543209876543,12,9,1
