problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,6,3,6
er_14_0.3_1,19.0,1.0,6,3,5
er_14_0.3_2,22.0,0.9565217391304348,6,3,5
er_14_0.5_0,34.0,1.0,9,2,5
er_14_0.5_1,31.0,0.96875,8,139,7
er_14_0.5_2,32.0,0.9411764705882353,6,3,5
er_14_0.7_0,41.0,0.9761904761904762,6,3,5
er_14_0.7_1,41.0,1.0,6,3,6
er_14_0.7_2,38.0,1.0,9,2,5
er_16_0.3_0,25.0,0.9615384615384616,15,12,6
er_16_0.3_1,28.0,0.9333333333333333,8,7,1
er_16_0.3_2,19.0,0.8636363636363636,19,138,10
er_16_0.5_0,45.0,0.9574468085106383,13,6,8
er_16_0.5_1,40.0,0.9523809523809523,16,5,7
er_16_0.5_2,36.0,0.9,8,5,2
er_16_0.7_0,49.0,0.98,16,7,13
er_16_0.7_1,54.0,0.9818181818181818,8,5,7
er_16_0.7_2,55.0,1.0,15,4,12
er_18_0.3_0,31.0,0.8611111111111112,18,21,9
er_18_0.3_1,30.0,0.8823529411764706,21,236,4
er_18_0.3_2,34.0,0.8717948717948718,14,25,1
er_18_0.5_0,45.0,0.9574468085106383,19,22,9
er_18_0.5_1,54.0,0.9642857142857143,25,16,18
er_18_0.5_2,54.0,0.9642857142857143,19,14,9
er_18_0.7_0,66.0,0.9850746268656716,26,13,22
er_18_0.7_1,63.0,0.9692307692307692,28,29,16
er_18_0.7_2,64.0,0.9846153846153847,21,10,15
er_20_0.3_0,41.0,0.9318181818181818,38,63,20
er_20_0.3_1,36.0,0.9473684210526315,20,47,1
er_20_0.3_2,33.0,0.868421052631579,31,38,11
er_20_0.5_0,63.0,0.9264705882352942,48,17,26
er_20_0.5_1,57.0,0.9193548387096774,45,360,12
er_20_0.5_2,61.0,0.953125,33,78,11
er_20_0.7_0,86.0,0.9662921348314607,42,45,35
er_20_0.7_1,77.0,0.927710843373494,33,38,11
er_20_0.7_2,78.0,0.975,34,299,4
geo_14_0.3_0,15.0,1.0,11,28,3
geo_14_0.3_1,15.0,1.0,7,134,3
geo_14_0.3_2,15.0,1.0,11,130,3
geo_14_0.5_0,28.0,0.9655172413793104,6,3,5
geo_14_0.5_1,23.0,1.0,6,3,1
geo_14_0.5_2,36.0,1.0,6,3,2
geo_14_0.7_0,39.0,1.0,6,3,5
geo_14_0.7_1,45.0,0.9782608695652174,9,2,6
geo_14_0.7_2,41.0,1.0,9,2,6
geo_16_0.3_0,15.0,0.8823529411764706,8,5,1
geo_16_0.3_1,23.0,1.0,9,186,3
geo_16_0.3_2,18.0,1.0,15,4,11
geo_16_0.5_0,36.0,0.972972972972973,11,4,7
geo_16_0.5_1,44.0,0.9777777777777777,8,5,3
geo_16_0.5_2,36.0,0.972972972972973,8,5,2
geo_16_0.7_0,45.0,1.0,13,6,7
geo_16_0.7_1,53.0,0.9636363636363636,8,5,7
geo_16_0.7_2,56.0,1.0,8,5,7
geo_18_0.3_0,19.0,1.0,19,32,11
geo_18_0.3_1,23.0,0.92,14,9,1
geo_18_0.3_2,23.0,1.0,23,40,13
geo_18_0.5_0,39.0,0.9512195121951219,17,14,1
geo_18_0.5_1,49.0,0.98,22,7,17
geo_18_0.5_2,44.0,0.9565217391304348,23,8,15
geo_18_0.7_0,68.0,1.0,21,10,21
geo_18_0.7_1,80.0,1.0,10,7,10
geo_18_0.7_2,70.0,0.9859154929577465,22,31,1
geo_20_0.3_0,28.0,0.9032258064516129,23,12,2
geo_20_0.3_1,30.0,1.0,33,392,27
geo_20_0.3_2,29.0,0.90625,38,57,12
geo_20_0.5_0,52.0,0.9629629629629629,34,29,1
geo_20_0.5_1,59.0,0.921875,17,10,1
geo_20_0.5_2,57.0,0.9661016949152542,38,21,19
geo_20_0.7_0,80.0,0.975609756097561,24,9,16
geo_20_0.7_1,87.0,1.0,31,50,12
geo_20_0.7_2,80.0,0.9876543209876543,12,9,1
