problem_name,cost,approx_ratio,n_steps
g05_60.0,494.0,0.9216417910447762,7
g05_60.1,477.0,0.8966165413533834,9
g05_60.2,477.0,0.9017013232514177,9
g05_60.3,472.0,0.8773234200743495,1
g05_60.4,518.0,0.9829222011385199,10
g05_60.5,487.0,0.9136960600375235,2
g05_60.6,485.0,0.9133709981167608,4
g05_60.7,492.0,0.9196261682242991,1
g05_60.8,481.0,0.9075471698113208,1
g05_60.9,475.0,0.8911819887429644,1
g05_80.0,894.0,0.9623250807319699,14
g05_80.1,860.0,0.9139213602550478,1
g05_80.2,857.0,0.917558886509636,6
g05_80.3,842.0,0.9122426868905742,5
g05_80.4,838.0,0.8991416309012875,6
g05_80.5,832.0,0.8984881209503239,2
g05_80.6,842.0,0.9063509149623251,3
g05_80.7,848.0,0.9128094725511302,7
g05_80.8,835.0,0.9027027027027027,3
g05_80.9,821.0,0.8894907908992417,10
g05_100.0,1303.0,0.9111888111888112,1
g05_100.1,1299.0,0.911578947368421,5
g05_100.2,1337.0,0.9336592178770949,7
g05_100.3,1298.0,0.9115168539325843,7
g05_100.4,1327.0,0.9215277777777777,3
g05_100.5,1286.0,0.8955431754874652,1
g05_100.6,1310.0,0.9135285913528591,7
g05_100.7,1391.0,0.9720475192173306,11
g05_100.8,1302.0,0.909217877094972,1
g05_100.9,1284.0,0.8979020979020979,1
