problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,6,3,5
er_14_0.3_1,19.0,1.0,6,3,5
er_14_0.3_2,22.0,0.9565217391304348,6,3,6
er_14_0.5_0,34.0,1.0,9,2,9
er_14_0.5_1,31.0,0.96875,8,139,8
er_14_0.5_2,32.0,0.9411764705882353,6,3,5
er_14_0.7_0,41.0,0.9761904761904762,6,3,6
er_14_0.7_1,41.0,1.0,6,3,5
er_14_0.7_2,38.0,1.0,9,2,9
er_16_0.3_0,25.0,0.9615384615384616,19,12,13
er_16_0.3_1,28.0,0.9333333333333333,8,7,1
er_16_0.3_2,19.0,0.8636363636363636,23,138,17
er_16_0.5_0,45.0,0.9574468085106383,20,7,19
er_16_0.5_1,40.0,0.9523809523809523,16,5,16
er_16_0.5_2,36.0,0.9,8,5,2
er_16_0.7_0,49.0,0.98,16,7,13
er_16_0.7_1,54.0,0.9818181818181818,8,5,8
er_16_0.7_2,55.0,1.0,15,4,12
er_18_0.3_0,31.0,0.8611111111111112,18,19,17
er_18_0.3_1,30.0,0.8823529411764706,20,257,4
er_18_0.3_2,34.0,0.8717948717948718,14,25,1
er_18_0.5_0,46.0,0.9787234042553191,35,86,28
er_18_0.5_1,53.0,0.9464285714285714,25,12,24
er_18_0.5_2,54.0,0.9642857142857143,45,68,32
er_18_0.7_0,67.0,1.0,29,12,28
er_18_0.7_1,63.0,0.9692307692307692,28,11,26
er_18_0.7_2,64.0,0.9846153846153847,21,16,18
er_20_0.3_0,43.0,0.9772727272727273,48,305,47
er_20_0.3_1,36.0,0.9473684210526315,20,47,1
er_20_0.3_2,36.0,0.9473684210526315,62,199,58
er_20_0.5_0,63.0,0.9264705882352942,48,21,40
er_20_0.5_1,57.0,0.9193548387096774,58,747,51
er_20_0.5_2,62.0,0.96875,44,87,42
er_20_0.7_0,86.0,0.9662921348314607,55,218,47
er_20_0.7_1,78.0,0.9397590361445783,45,32,38
er_20_0.7_2,78.0,0.975,34,299,5
geo_14_0.3_0,15.0,1.0,11,28,5
geo_14_0.3_1,15.0,1.0,7,134,4
geo_14_0.3_2,15.0,1.0,11,130,5
geo_14_0.5_0,28.0,0.9655172413793104,6,3,5
geo_14_0.5_1,23.0,1.0,6,3,1
geo_14_0.5_2,36.0,1.0,6,3,2
geo_14_0.7_0,39.0,1.0,6,3,5
geo_14_0.7_1,45.0,0.9782608695652174,9,2,6
geo_14_0.7_2,41.0,1.0,9,2,8
geo_16_0.3_0,15.0,0.8823529411764706,8,5,1
geo_16_0.3_1,23.0,1.0,9,186,4
geo_16_0.3_2,18.0,1.0,15,4,13
geo_16_0.5_0,36.0,0.972972972972973,11,4,11
geo_16_0.5_1,44.0,0.9777777777777777,8,5,3
geo_16_0.5_2,36.0,0.972972972972973,8,5,2
geo_16_0.7_0,45.0,1.0,20,7,19
geo_16_0.7_1,53.0,0.9636363636363636,8,5,7
geo_16_0.7_2,56.0,1.0,8,5,7
geo_18_0.3_0,19.0,1.0,11,288,2
geo_18_0.3_1,23.0,0.92,14,9,1
geo_18_0.3_2,23.0,1.0,26,125,24
geo_18_0.5_0,39.0,0.9512195121951219,17,14,1
geo_18_0.5_1,49.0,0.98,22,7,12
geo_18_0.5_2,44.0,0.9565217391304348,23,30,21
geo_18_0.7_0,68.0,1.0,28,25,19
geo_18_0.7_1,80.0,1.0,10,7,9
geo_18_0.7_2,70.0,0.9859154929577465,22,31,1
geo_20_0.3_0,28.0,0.9032258064516129,23,12,2
geo_20_0.3_1,29.0,0.9666666666666667,52,291,43
geo_20_0.3_2,30.0,0.9375,38,65,38
geo_20_0.5_0,52.0,0.9629629629629629,34,29,1
geo_20_0.5_1,59.0,0.921875,17,10,1
geo_20_0.5_2,57.0,0.9661016949152542,42,47,29
geo_20_0.7_0,80.0,0.975609756097561,24,9,22
geo_20_0.7_1,87.0,1.0,37,286,9
geo_20_0.7_2,80.0,0.9876543209876543,12,9,1
