problem_name,cost,approx_ratio,n_steps
g05_60.0,481.0,0.8973880597014925,10
g05_60.1,516.0,0.9699248120300752,46
g05_60.2,516.0,0.9754253308128544,13
g05_60.3,492.0,0.9144981412639405,38
g05_60.4,485.0,0.920303605313093,1
g05_60.5,483.0,0.9061913696060038,3
g05_60.6,483.0,0.9096045197740112,1
g05_60.7,527.0,0.9850467289719627,7
g05_60.8,484.0,0.9132075471698113,23
g05_60.9,475.0,0.8911819887429644,1
g05_80.0,854.0,0.9192680301399354,15
g05_80.1,860.0,0.9139213602550478,1
g05_80.2,853.0,0.9132762312633833,3
g05_80.3,846.0,0.9165763813651138,2
g05_80.4,833.0,0.8937768240343348,1
g05_80.5,844.0,0.9114470842332614,3
g05_80.6,910.0,0.9795479009687836,7
g05_80.7,891.0,0.9590958019375673,14
g05_80.8,827.0,0.894054054054054,1
g05_80.9,847.0,0.9176598049837487,4
g05_100.0,1303.0,0.9111888111888112,1
g05_100.1,1328.0,0.9319298245614035,4
g05_100.2,1289.0,0.9001396648044693,4
g05_100.3,1296.0,0.9101123595505618,1
g05_100.4,1296.0,0.9,3
g05_100.5,1335.0,0.9296657381615598,9
g05_100.6,1304.0,0.9093444909344491,2
g05_100.7,1312.0,0.9168413696715584,6
g05_100.8,1302.0,0.909217877094972,1
g05_100.9,1307.0,0.913986013986014,2
