problem_name,cost,approx_ratio,n_steps
g05_60.0,522.0,0.9738805970149254,50
g05_60.1,514.0,0.9661654135338346,96
g05_60.2,504.0,0.9527410207939508,71
g05_60.3,520.0,0.966542750929368,52
g05_60.4,504.0,0.9563567362428842,66
g05_60.5,516.0,0.9681050656660413,157
g05_60.6,521.0,0.9811676082862524,14
g05_60.7,492.0,0.9196261682242991,1
g05_60.8,517.0,0.9754716981132076,21
g05_60.9,518.0,0.9718574108818011,20
g05_80.0,898.0,0.9666307857911733,39
g05_80.1,860.0,0.9139213602550478,1
g05_80.2,902.0,0.9657387580299786,21
g05_80.3,901.0,0.9761646803900325,102
g05_80.4,881.0,0.9452789699570815,61
g05_80.5,864.0,0.9330453563714903,28
g05_80.6,894.0,0.9623250807319699,12
g05_80.7,905.0,0.9741657696447793,6
g05_80.8,906.0,0.9794594594594594,13
g05_80.9,896.0,0.9707475622968581,12
g05_100.0,1392.0,0.9734265734265735,6
g05_100.1,1384.0,0.9712280701754386,20
g05_100.2,1374.0,0.9594972067039106,9
g05_100.3,1318.0,0.925561797752809,5
g05_100.4,1296.0,0.9,3
g05_100.5,1323.0,0.9213091922005571,4
g05_100.6,1388.0,0.9679218967921897,45
g05_100.7,1297.0,0.9063591893780573,1
g05_100.8,1391.0,0.9713687150837989,14
g05_100.9,1314.0,0.9188811188811189,17
