problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,27.0,0.9310344827586207,13,2,9
er_14_0.3_1,18.0,0.9473684210526315,13,6,12
er_14_0.3_2,22.0,0.9565217391304348,10,3,10
er_14_0.5_0,34.0,1.0,11,12,11
er_14_0.5_1,30.0,0.9375,6,3,6
er_14_0.5_2,32.0,0.9411764705882353,10,3,9
er_14_0.7_0,41.0,0.9761904761904762,6,3,6
er_14_0.7_1,40.0,0.975609756097561,6,3,5
er_14_0.7_2,36.0,0.9473684210526315,6,3,3
er_16_0.3_0,26.0,1.0,21,74,20
er_16_0.3_1,28.0,0.9333333333333333,15,32,1
er_16_0.3_2,21.0,0.9545454545454546,39,28,35
er_16_0.5_0,41.0,0.8723404255319149,8,5,1
er_16_0.5_1,38.0,0.9047619047619048,21,10,21
er_16_0.5_2,35.0,0.875,8,5,1
er_16_0.7_0,48.0,0.96,8,5,8
er_16_0.7_1,51.0,0.9272727272727272,13,10,10
er_16_0.7_2,54.0,0.9818181818181818,15,4,15
er_18_0.3_0,34.0,0.9444444444444444,34,119,34
er_18_0.3_1,32.0,0.9411764705882353,27,462,26
er_18_0.3_2,39.0,1.0,30,87,30
er_18_0.5_0,46.0,0.9787234042553191,32,125,32
er_18_0.5_1,51.0,0.9107142857142857,27,20,23
er_18_0.5_2,46.0,0.8214285714285714,19,12,5
er_18_0.7_0,63.0,0.9402985074626866,28,25,27
er_18_0.7_1,62.0,0.9538461538461539,17,22,2
er_18_0.7_2,62.0,0.9538461538461539,20,53,13
er_20_0.3_0,42.0,0.9545454545454546,25,2378,6
er_20_0.3_1,36.0,0.9473684210526315,23,80,1
er_20_0.3_2,37.0,0.9736842105263158,69,1258,69
er_20_0.5_0,66.0,0.9705882352941176,53,162,51
er_20_0.5_1,54.0,0.8709677419354839,50,57,48
er_20_0.5_2,57.0,0.890625,47,66,43
er_20_0.7_0,84.0,0.9438202247191011,36,153,11
er_20_0.7_1,74.0,0.891566265060241,32,29,1
er_20_0.7_2,75.0,0.9375,46,47,40
geo_14_0.3_0,15.0,1.0,12,275,11
geo_14_0.3_1,13.0,0.8666666666666667,11,4,10
geo_14_0.3_2,15.0,1.0,11,56,11
geo_14_0.5_0,28.0,0.9655172413793104,6,3,6
geo_14_0.5_1,23.0,1.0,6,3,1
geo_14_0.5_2,35.0,0.9722222222222222,6,3,1
geo_14_0.7_0,38.0,0.9743589743589743,6,3,6
geo_14_0.7_1,45.0,0.9782608695652174,6,3,5
geo_14_0.7_2,39.0,0.9512195121951219,6,3,2
geo_16_0.3_0,16.0,0.9411764705882353,21,56,18
geo_16_0.3_1,21.0,0.9130434782608695,18,15,15
geo_16_0.3_2,17.0,0.9444444444444444,15,68,1
geo_16_0.5_0,32.0,0.8648648648648649,14,7,13
geo_16_0.5_1,43.0,0.9555555555555556,21,58,6
geo_16_0.5_2,35.0,0.9459459459459459,13,14,1
geo_16_0.7_0,42.0,0.9333333333333333,13,18,10
geo_16_0.7_1,53.0,0.9636363636363636,14,7,13
geo_16_0.7_2,54.0,0.9642857142857143,13,6,1
geo_18_0.3_0,18.0,0.9473684210526315,12,1157,3
geo_18_0.3_1,23.0,0.92,19,104,1
geo_18_0.3_2,23.0,1.0,43,80,40
geo_18_0.5_0,39.0,0.9512195121951219,10,7,1
geo_18_0.5_1,48.0,0.96,17,10,15
geo_18_0.5_2,43.0,0.9347826086956522,26,75,25
geo_18_0.7_0,66.0,0.9705882352941176,24,13,21
geo_18_0.7_1,78.0,0.975,10,7,9
geo_18_0.7_2,70.0,0.9859154929577465,10,7,1
geo_20_0.3_0,27.0,0.8709677419354839,61,122,53
geo_20_0.3_1,27.0,0.9,32,145,1
geo_20_0.3_2,28.0,0.875,73,134,67
geo_20_0.5_0,52.0,0.9629629629629629,20,41,1
geo_20_0.5_1,59.0,0.921875,12,9,1
geo_20_0.5_2,55.0,0.9322033898305084,33,46,33
geo_20_0.7_0,78.0,0.9512195121951219,36,61,1
geo_20_0.7_1,84.0,0.9655172413793104,22,11,1
geo_20_0.7_2,80.0,0.9876543209876543,20,25,1
