problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,13,1324,5
er_14_0.3_1,19.0,1.0,8,665,5
er_14_0.3_2,23.0,1.0,11,1106,9
er_14_0.5_0,31.0,0.96875,10,887,5
er_14_0.5_1,29.0,0.9666666666666667,9,664,5
er_14_0.5_2,29.0,1.0,12,1103,8
er_14_0.6_0,43.0,1.0,7,662,1
er_14_0.6_1,39.0,0.975,13,1324,6
er_14_0.6_2,36.0,1.0,11,892,2
er_14_0.7_0,41.0,1.0,12,1323,7
er_14_0.7_1,42.0,1.0,14,1541,10
er_14_0.7_2,42.0,0.9333333333333333,15,1760,8
er_16_0.3_0,26.0,1.0,25,1644,12
er_16_0.3_1,32.0,1.0,12,667,8
er_16_0.3_2,31.0,1.0,15,928,9
er_16_0.5_0,40.0,1.0,28,2025,22
er_16_0.5_1,41.0,0.9761904761904762,49,4850,1
er_16_0.5_2,36.0,0.972972972972973,28,2015,16
er_16_0.6_0,46.0,1.0,29,2236,22
er_16_0.6_1,42.0,1.0,35,3308,31
er_16_0.6_2,47.0,0.9791666666666666,56,5509,29
er_16_0.7_0,55.0,0.9821428571428571,61,6602,36
er_16_0.7_1,53.0,0.9814814814814815,45,4188,11
er_16_0.7_2,57.0,1.0,20,1129,11
er_18_0.3_0,41.0,1.0,40,2247,22
er_18_0.3_1,39.0,1.0,86,6693,80
er_18_0.3_2,32.0,0.9696969696969697,96,6539,59
er_18_0.5_0,52.0,0.9811320754716981,106,8237,39
er_18_0.5_1,51.0,1.0,83,5194,47
er_18_0.5_2,51.0,0.9807692307692307,86,5411,61
er_18_0.6_0,56.0,0.9824561403508771,82,5999,2
er_18_0.6_1,58.0,1.0,153,13524,127
er_18_0.6_2,63.0,1.0,112,10367,99
er_18_0.7_0,67.0,0.9710144927536232,235,25306,65
er_18_0.7_1,67.0,1.0,67,4456,38
er_18_0.7_2,66.0,0.9705882352941176,171,15658,58
er_20_0.3_0,39.0,1.0,79,4100,71
er_20_0.3_1,44.0,1.0,79,3560,44
er_20_0.3_2,46.0,0.9583333333333334,57,2670,3
er_20_0.5_0,66.0,0.9850746268656716,215,13802,213
er_20_0.5_1,61.0,0.9838709677419355,130,6463,86
er_20_0.5_2,61.0,1.0,340,26581,185
er_20_0.6_0,79.0,0.9875,292,20229,169
er_20_0.6_1,76.0,1.0,206,12167,162
er_20_0.6_2,74.0,0.9736842105263158,430,35591,36
er_20_0.7_0,81.0,1.0,501,43074,160
er_20_0.7_1,77.0,0.9871794871794872,376,31629,187
er_20_0.7_2,83.0,0.9880952380952381,483,44778,370
geo_14_0.1_0,13.0,1.0,10,883,6
geo_14_0.1_1,14.0,1.0,8,663,6
geo_14_0.1_2,13.0,1.0,4,225,1
geo_14_0.3_0,13.0,0.9285714285714286,7,444,1
geo_14_0.3_1,17.0,1.0,14,1543,8
geo_14_0.3_2,15.0,1.0,13,1338,8
geo_14_0.5_0,35.0,1.0,15,1760,9
geo_14_0.5_1,28.0,1.0,14,1541,5
geo_14_0.5_2,24.0,1.0,15,1760,9
geo_14_0.6_0,40.0,0.975609756097561,15,1760,2
geo_14_0.6_1,40.0,0.9523809523809523,15,1760,5
geo_14_0.6_2,34.0,1.0,15,1764,9
geo_16_0.1_0,15.0,1.0,12,683,8
geo_16_0.1_1,14.0,0.9333333333333333,19,1128,5
geo_16_0.1_2,15.0,0.9375,18,1335,2
geo_16_0.3_0,22.0,0.9565217391304348,42,3969,41
geo_16_0.3_1,24.0,1.0,20,1137,9
geo_16_0.3_2,23.0,1.0,40,3967,35
geo_16_0.5_0,33.0,1.0,38,3325,3
geo_16_0.5_1,40.0,0.975609756097561,44,4405,26
geo_16_0.5_2,31.0,1.0,24,1337,16
geo_16_0.6_0,47.0,0.9791666666666666,63,7040,33
geo_16_0.6_1,56.0,1.0,55,5724,6
geo_16_0.6_2,44.0,1.0,55,5726,49
geo_18_0.1_0,17.0,1.0,24,925,18
geo_18_0.1_1,19.0,1.0,15,474,1
geo_18_0.1_2,18.0,1.0,16,731,1
geo_18_0.3_0,24.0,1.0,87,6228,77
geo_18_0.3_1,22.0,1.0,12,463,1
geo_18_0.3_2,24.0,1.0,72,4547,50
geo_18_0.5_0,52.0,0.9811320754716981,51,3338,2
geo_18_0.5_1,43.0,0.9772727272727273,199,20044,77
geo_18_0.5_2,44.0,1.0,134,11499,80
geo_18_0.6_0,58.0,1.0,51,3340,2
geo_18_0.6_1,57.0,1.0,148,13673,129
geo_18_0.6_2,42.0,0.9767441860465116,126,11253,31
geo_20_0.1_0,19.0,1.0,32,993,16
geo_20_0.1_1,19.0,1.0,10,273,1
geo_20_0.1_2,22.0,0.9565217391304348,122,6633,20
geo_20_0.3_0,33.0,0.9705882352941176,276,18959,133
geo_20_0.3_1,25.0,1.0,84,4567,1
geo_20_0.3_2,28.0,0.9655172413793104,21,732,2
geo_20_0.5_0,61.0,0.9838709677419355,229,16232,32
geo_20_0.5_1,70.0,1.0,644,63233,475
geo_20_0.5_2,54.0,0.9818181818181818,567,54868,479
geo_20_0.6_0,64.0,1.0,537,50502,405
geo_20_0.6_1,83.0,1.0,156,10025,85
geo_20_0.6_2,81.0,0.9878048780487805,1007,110226,268
