problem_name,cost,approx_ratio,n_steps
g05_60.0,494.0,0.9216417910447762,4
g05_60.1,478.0,0.8984962406015038,4
g05_60.2,485.0,0.9168241965973535,5
g05_60.3,497.0,0.9237918215613383,3
g05_60.4,486.0,0.9222011385199241,3
g05_60.5,476.0,0.8930581613508443,3
g05_60.6,483.0,0.9096045197740112,2
g05_60.7,492.0,0.9196261682242991,2
g05_60.8,481.0,0.9075471698113208,2
g05_60.9,476.0,0.8930581613508443,3
g05_80.0,886.0,0.9537136706135629,4
g05_80.1,860.0,0.9139213602550478,2
g05_80.2,857.0,0.917558886509636,4
g05_80.3,842.0,0.9122426868905742,3
g05_80.4,864.0,0.927038626609442,3
g05_80.5,846.0,0.9136069114470843,4
g05_80.6,842.0,0.9063509149623251,3
g05_80.7,855.0,0.9203444564047363,5
g05_80.8,876.0,0.947027027027027,5
g05_80.9,837.0,0.9068255687973997,7
g05_100.0,1305.0,0.9125874125874126,3
g05_100.1,1379.0,0.9677192982456141,5
g05_100.2,1358.0,0.9483240223463687,4
g05_100.3,1319.0,0.9262640449438202,5
g05_100.4,1327.0,0.9215277777777777,3
g05_100.5,1373.0,0.9561281337047354,5
g05_100.6,1317.0,0.9184100418410042,5
g05_100.7,1312.0,0.9168413696715584,4
g05_100.8,1302.0,0.909217877094972,2
g05_100.9,1308.0,0.9146853146853147,5
