problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,31,0,28
er_14_0.3_1,19.0,1.0,31,0,29
er_14_0.3_2,23.0,1.0,31,0,31
er_14_0.5_0,34.0,1.0,31,0,27
er_14_0.5_1,32.0,1.0,31,0,22
er_14_0.5_2,34.0,1.0,31,0,23
er_14_0.7_0,42.0,1.0,31,0,19
er_14_0.7_1,41.0,1.0,31,0,23
er_14_0.7_2,38.0,1.0,31,0,25
er_16_0.3_0,26.0,1.0,124,1,114
er_16_0.3_1,30.0,1.0,127,0,107
er_16_0.3_2,22.0,1.0,127,0,119
er_16_0.5_0,47.0,1.0,127,0,89
er_16_0.5_1,42.0,1.0,127,0,108
er_16_0.5_2,40.0,1.0,127,0,31
er_16_0.7_0,50.0,1.0,127,0,71
er_16_0.7_1,55.0,1.0,127,0,109
er_16_0.7_2,55.0,1.0,127,0,3
er_18_0.3_0,36.0,1.0,511,0,346
er_18_0.3_1,34.0,1.0,511,0,11
er_18_0.3_2,39.0,1.0,511,0,477
er_18_0.5_0,47.0,1.0,511,0,339
er_18_0.5_1,56.0,1.0,511,0,357
er_18_0.5_2,56.0,1.0,511,0,491
er_18_0.7_0,67.0,1.0,511,0,361
er_18_0.7_1,65.0,1.0,511,0,357
er_18_0.7_2,65.0,1.0,511,0,286
er_20_0.3_0,44.0,1.0,2047,0,1471
er_20_0.3_1,38.0,1.0,2047,0,1766
er_20_0.3_2,38.0,1.0,2047,0,1703
er_20_0.5_0,68.0,1.0,2047,0,1448
er_20_0.5_1,62.0,1.0,2047,0,1451
er_20_0.5_2,64.0,1.0,2047,0,1243
er_20_0.7_0,89.0,1.0,2047,0,1492
er_20_0.7_1,83.0,1.0,2047,0,1831
er_20_0.7_2,80.0,1.0,2047,0,717
geo_14_0.3_0,15.0,1.0,31,0,7
geo_14_0.3_1,15.0,1.0,31,0,27
geo_14_0.3_2,15.0,1.0,31,0,26
geo_14_0.5_0,29.0,1.0,31,0,26
geo_14_0.5_1,23.0,1.0,31,0,1
geo_14_0.5_2,36.0,1.0,31,0,10
geo_14_0.7_0,39.0,1.0,31,0,18
geo_14_0.7_1,46.0,1.0,31,0,2
geo_14_0.7_2,41.0,1.0,31,0,22
geo_16_0.3_0,17.0,1.0,124,1,112
geo_16_0.3_1,23.0,1.0,124,1,86
geo_16_0.3_2,18.0,1.0,127,0,81
geo_16_0.5_0,37.0,1.0,127,0,125
geo_16_0.5_1,45.0,1.0,127,0,105
geo_16_0.5_2,37.0,1.0,127,0,105
geo_16_0.7_0,45.0,1.0,127,0,71
geo_16_0.7_1,55.0,1.0,127,0,102
geo_16_0.7_2,56.0,1.0,127,0,67
geo_18_0.3_0,19.0,1.0,508,1,467
geo_18_0.3_1,25.0,1.0,508,1,426
geo_18_0.3_2,23.0,1.0,511,0,368
geo_18_0.5_0,41.0,1.0,511,0,507
geo_18_0.5_1,50.0,1.0,511,0,316
geo_18_0.5_2,46.0,1.0,511,0,327
geo_18_0.7_0,68.0,1.0,511,0,306
geo_18_0.7_1,80.0,1.0,511,0,10
geo_18_0.7_2,71.0,1.0,511,0,271
geo_20_0.3_0,31.0,1.0,2047,0,1710
geo_20_0.3_1,30.0,1.0,2033,2,1645
geo_20_0.3_2,32.0,1.0,2047,0,1991
geo_20_0.5_0,54.0,1.0,2047,0,1748
geo_20_0.5_1,64.0,1.0,2047,0,3
geo_20_0.5_2,59.0,1.0,2047,0,1336
geo_20_0.7_0,82.0,1.0,2047,0,1235
geo_20_0.7_1,87.0,1.0,2047,0,1016
geo_20_0.7_2,81.0,1.0,2047,0,1233
