problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,29.0,1.0,31,0,27
er_14_0.3_1,19.0,1.0,31,0,16
er_14_0.3_2,23.0,1.0,31,0,23
er_14_0.5_0,34.0,1.0,31,0,24
er_14_0.5_1,32.0,1.0,31,0,21
er_14_0.5_2,34.0,1.0,31,0,18
er_14_0.7_0,42.0,1.0,31,0,25
er_14_0.7_1,41.0,1.0,31,0,16
er_14_0.7_2,38.0,1.0,31,0,21
er_16_0.3_0,26.0,1.0,127,0,109
er_16_0.3_1,30.0,1.0,127,0,88
er_16_0.3_2,22.0,1.0,127,0,93
er_16_0.5_0,47.0,1.0,127,0,89
er_16_0.5_1,42.0,1.0,127,0,66
er_16_0.5_2,40.0,1.0,127,0,116
er_16_0.7_0,50.0,1.0,127,0,68
er_16_0.7_1,55.0,1.0,127,0,70
er_16_0.7_2,55.0,1.0,127,0,98
er_18_0.3_0,36.0,1.0,511,0,258
er_18_0.3_1,34.0,1.0,511,0,332
er_18_0.3_2,39.0,1.0,511,0,281
er_18_0.5_0,47.0,1.0,511,0,279
er_18_0.5_1,56.0,1.0,511,0,320
er_18_0.5_2,56.0,1.0,511,0,300
er_18_0.7_0,67.0,1.0,511,0,329
er_18_0.7_1,65.0,1.0,511,0,273
er_18_0.7_2,65.0,1.0,511,0,265
er_20_0.3_0,44.0,1.0,2047,0,2044
er_20_0.3_1,38.0,1.0,2047,0,1644
er_20_0.3_2,38.0,1.0,2047,0,1217
er_20_0.5_0,68.0,1.0,2047,0,990
er_20_0.5_1,62.0,1.0,2047,0,1548
er_20_0.5_2,64.0,1.0,2047,0,1172
er_20_0.7_0,89.0,1.0,2047,0,1094
er_20_0.7_1,83.0,1.0,2047,0,1038
er_20_0.7_2,80.0,1.0,2047,0,1676
geo_14_0.3_0,15.0,1.0,31,0,16
geo_14_0.3_1,15.0,1.0,31,0,16
geo_14_0.3_2,15.0,1.0,31,0,20
geo_14_0.5_0,29.0,1.0,31,0,19
geo_14_0.5_1,23.0,1.0,31,0,1
geo_14_0.5_2,36.0,1.0,31,0,4
geo_14_0.7_0,39.0,1.0,31,0,26
geo_14_0.7_1,46.0,1.0,31,0,16
geo_14_0.7_2,41.0,1.0,31,0,27
geo_16_0.3_0,17.0,1.0,127,0,64
geo_16_0.3_1,23.0,1.0,127,0,3
geo_16_0.3_2,18.0,1.0,127,0,65
geo_16_0.5_0,37.0,1.0,127,0,102
geo_16_0.5_1,45.0,1.0,127,0,96
geo_16_0.5_2,37.0,1.0,127,0,100
geo_16_0.7_0,45.0,1.0,127,0,36
geo_16_0.7_1,55.0,1.0,127,0,70
geo_16_0.7_2,56.0,1.0,127,0,64
geo_18_0.3_0,19.0,1.0,511,0,3
geo_18_0.3_1,25.0,1.0,511,0,365
geo_18_0.3_2,23.0,1.0,511,0,83
geo_18_0.5_0,41.0,1.0,511,0,342
geo_18_0.5_1,50.0,1.0,511,0,471
geo_18_0.5_2,46.0,1.0,511,0,293
geo_18_0.7_0,68.0,1.0,511,0,339
geo_18_0.7_1,80.0,1.0,511,0,263
geo_18_0.7_2,71.0,1.0,511,0,462
geo_20_0.3_0,31.0,1.0,2047,0,4
geo_20_0.3_1,30.0,1.0,2047,0,197
geo_20_0.3_2,32.0,1.0,2047,0,72
geo_20_0.5_0,54.0,1.0,2047,0,1325
geo_20_0.5_1,64.0,1.0,2047,0,1578
geo_20_0.5_2,59.0,1.0,2047,0,1397
geo_20_0.7_0,82.0,1.0,2047,0,1803
geo_20_0.7_1,87.0,1.0,2047,0,1002
geo_20_0.7_2,81.0,1.0,2047,0,17
