problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,15,1760,9
er_14_0.3_1,19.0,1.0,10,907,2
er_14_0.3_2,23.0,1.0,9,678,2
er_14_0.5_0,31.0,0.96875,9,674,2
er_14_0.5_1,30.0,1.0,7,444,2
er_14_0.5_2,29.0,1.0,12,1323,10
er_14_0.6_0,43.0,1.0,12,1103,1
er_14_0.6_1,38.0,0.95,14,1541,9
er_14_0.6_2,35.0,0.9722222222222222,13,1330,2
er_14_0.7_0,40.0,0.975609756097561,11,1102,3
er_14_0.7_1,40.0,0.9523809523809523,12,1321,2
er_14_0.7_2,43.0,0.9555555555555556,15,1760,15
er_16_0.3_0,26.0,1.0,28,1805,11
er_16_0.3_1,32.0,1.0,27,1800,20
er_16_0.3_2,29.0,0.9354838709677419,19,920,2
er_16_0.5_0,36.0,0.9,40,3533,1
er_16_0.5_1,41.0,0.9761904761904762,51,5066,1
er_16_0.5_2,36.0,0.972972972972973,37,3122,10
er_16_0.6_0,46.0,1.0,41,3540,27
er_16_0.6_1,42.0,1.0,33,2224,2
er_16_0.6_2,48.0,1.0,36,3529,32
er_16_0.7_0,54.0,0.9642857142857143,54,5723,15
er_16_0.7_1,53.0,0.9814814814814815,45,4624,11
er_16_0.7_2,55.0,0.9649122807017544,60,6383,59
er_18_0.3_0,40.0,0.975609756097561,52,2563,32
er_18_0.3_1,39.0,1.0,59,3586,48
er_18_0.3_2,32.0,0.9696969696969697,103,6714,94
er_18_0.5_0,53.0,1.0,80,5977,73
er_18_0.5_1,50.0,0.9803921568627451,80,4965,33
er_18_0.5_2,50.0,0.9615384615384616,56,3577,31
er_18_0.6_0,56.0,0.9824561403508771,146,13243,56
er_18_0.6_1,58.0,1.0,94,8169,88
er_18_0.6_2,61.0,0.9682539682539683,121,10810,81
er_18_0.7_0,67.0,0.9710144927536232,209,22228,35
er_18_0.7_1,65.0,0.9701492537313433,135,11928,2
er_18_0.7_2,68.0,1.0,89,6466,38
er_20_0.3_0,38.0,0.9743589743589743,198,13369,161
er_20_0.3_1,43.0,0.9772727272727273,154,8779,94
er_20_0.3_2,47.0,0.9791666666666666,91,4452,78
er_20_0.5_0,66.0,0.9850746268656716,73,3304,2
er_20_0.5_1,62.0,1.0,94,4711,61
er_20_0.5_2,60.0,0.9836065573770492,378,29667,2
er_20_0.6_0,78.0,0.975,363,28798,2
er_20_0.6_1,76.0,1.0,90,4451,2
er_20_0.6_2,75.0,0.9868421052631579,175,11786,21
er_20_0.7_0,81.0,1.0,625,61476,618
er_20_0.7_1,78.0,1.0,344,30277,259
er_20_0.7_2,84.0,1.0,294,21317,224
geo_14_0.1_0,13.0,1.0,12,1107,8
geo_14_0.1_1,14.0,1.0,10,883,9
geo_14_0.1_2,13.0,1.0,4,223,1
geo_14_0.3_0,14.0,1.0,7,460,5
geo_14_0.3_1,17.0,1.0,7,444,5
geo_14_0.3_2,15.0,1.0,12,1321,12
geo_14_0.5_0,33.0,0.9428571428571428,13,1322,5
geo_14_0.5_1,28.0,1.0,11,1102,8
geo_14_0.5_2,24.0,1.0,14,1541,9
geo_14_0.6_0,40.0,0.975609756097561,14,1541,9
geo_14_0.6_1,42.0,1.0,14,1541,8
geo_14_0.6_2,33.0,0.9705882352941176,15,1760,2
geo_16_0.1_0,14.0,0.9333333333333333,31,2458,9
geo_16_0.1_1,15.0,1.0,19,1342,15
geo_16_0.1_2,15.0,0.9375,28,2435,12
geo_16_0.3_0,23.0,1.0,20,1349,10
geo_16_0.3_1,23.0,0.9583333333333334,30,2651,25
geo_16_0.3_2,23.0,1.0,50,4851,39
geo_16_0.5_0,32.0,0.9696969696969697,31,2432,4
geo_16_0.5_1,41.0,1.0,50,4635,29
geo_16_0.5_2,31.0,1.0,26,1783,22
geo_16_0.6_0,47.0,0.9791666666666666,61,6604,3
geo_16_0.6_1,56.0,1.0,56,5725,26
geo_16_0.6_2,44.0,1.0,49,4848,2
geo_18_0.1_0,16.0,0.9411764705882353,19,1128,2
geo_18_0.1_1,19.0,1.0,31,1416,1
geo_18_0.1_2,18.0,1.0,8,229,1
geo_18_0.3_0,24.0,1.0,42,2031,5
geo_18_0.3_1,22.0,1.0,35,2674,1
geo_18_0.3_2,24.0,1.0,64,4273,46
geo_18_0.5_0,53.0,1.0,62,3799,52
geo_18_0.5_1,43.0,0.9772727272727273,161,16076,2
geo_18_0.5_2,43.0,0.9772727272727273,87,6856,3
geo_18_0.6_0,58.0,1.0,51,3340,2
geo_18_0.6_1,57.0,1.0,122,10823,61
geo_18_0.6_2,43.0,1.0,54,3361,2
geo_20_0.1_0,18.0,0.9473684210526315,19,508,2
geo_20_0.1_1,19.0,1.0,18,581,1
geo_20_0.1_2,22.0,0.9565217391304348,149,9536,4
geo_20_0.3_0,33.0,0.9705882352941176,234,19329,149
geo_20_0.3_1,25.0,1.0,33,1152,1
geo_20_0.3_2,29.0,1.0,84,3989,54
geo_20_0.5_0,61.0,0.9838709677419355,120,7801,7
geo_20_0.5_1,70.0,1.0,649,65026,483
geo_20_0.5_2,54.0,0.9818181818181818,383,30964,2
geo_20_0.6_0,63.0,0.984375,625,59730,201
geo_20_0.6_1,83.0,1.0,524,53545,480
geo_20_0.6_2,81.0,0.9878048780487805,994,108687,76
