problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,19.0,0.9047619047619048,11,552,2
er_14_0.3_1,18.0,0.9473684210526315,10,443,10
er_14_0.3_2,23.0,1.0,7,238,2
er_14_0.5_0,30.0,0.9375,12,555,8
er_14_0.5_1,29.0,0.9666666666666667,9,338,2
er_14_0.5_2,29.0,1.0,12,567,8
er_14_0.6_0,43.0,1.0,9,338,1
er_14_0.6_1,40.0,1.0,14,775,7
er_14_0.6_2,35.0,0.9722222222222222,12,555,4
er_14_0.7_0,41.0,1.0,13,662,3
er_14_0.7_1,42.0,1.0,13,662,2
er_14_0.7_2,45.0,1.0,14,771,8
er_16_0.3_0,26.0,1.0,11,242,8
er_16_0.3_1,31.0,0.96875,21,572,10
er_16_0.3_2,30.0,0.967741935483871,14,411,2
er_16_0.5_0,40.0,1.0,16,491,5
er_16_0.5_1,42.0,1.0,32,1333,14
er_16_0.5_2,36.0,0.972972972972973,18,563,2
er_16_0.6_0,46.0,1.0,30,1237,19
er_16_0.6_1,42.0,1.0,40,1887,22
er_16_0.6_2,48.0,1.0,30,1225,16
er_16_0.7_0,56.0,1.0,38,1665,10
er_16_0.7_1,52.0,0.9629629629629629,56,2973,2
er_16_0.7_2,57.0,1.0,33,1556,23
er_18_0.3_0,40.0,0.975609756097561,32,933,2
er_18_0.3_1,36.0,0.9230769230769231,70,2691,19
er_18_0.3_2,31.0,0.9393939393939394,73,2408,3
er_18_0.5_0,52.0,0.9811320754716981,124,5035,95
er_18_0.5_1,51.0,1.0,71,2612,52
er_18_0.5_2,52.0,1.0,50,1589,45
er_18_0.6_0,56.0,0.9824561403508771,110,4595,4
er_18_0.6_1,57.0,0.9827586206896551,85,2936,60
er_18_0.6_2,63.0,1.0,50,1499,2
er_18_0.7_0,68.0,0.9855072463768116,184,9045,2
er_18_0.7_1,65.0,0.9701492537313433,153,7184,72
er_18_0.7_2,68.0,1.0,118,4731,114
er_20_0.3_0,37.0,0.9487179487179487,55,1738,40
er_20_0.3_1,44.0,1.0,57,1096,19
er_20_0.3_2,47.0,0.9791666666666666,59,1202,3
er_20_0.5_0,65.0,0.9701492537313433,230,8051,41
er_20_0.5_1,62.0,1.0,65,1348,2
er_20_0.5_2,61.0,1.0,229,8222,94
er_20_0.6_0,79.0,0.9875,460,20593,445
er_20_0.6_1,76.0,1.0,91,2680,2
er_20_0.6_2,76.0,1.0,248,9405,200
er_20_0.7_0,81.0,1.0,556,24411,164
er_20_0.7_1,77.0,0.9871794871794872,305,11630,2
er_20_0.7_2,84.0,1.0,323,12202,89
geo_14_0.1_0,13.0,1.0,9,348,5
geo_14_0.1_1,13.0,0.9285714285714286,7,224,5
geo_14_0.1_2,13.0,1.0,4,113,1
geo_14_0.3_0,13.0,0.9285714285714286,7,224,1
geo_14_0.3_1,16.0,0.9411764705882353,11,552,2
geo_14_0.3_2,15.0,1.0,11,552,6
geo_14_0.5_0,33.0,0.9428571428571428,14,771,10
geo_14_0.5_1,28.0,1.0,14,771,11
geo_14_0.5_2,24.0,1.0,13,664,7
geo_14_0.6_0,40.0,0.975609756097561,15,880,6
geo_14_0.6_1,40.0,0.9523809523809523,15,880,9
geo_14_0.6_2,34.0,1.0,11,552,6
geo_16_0.1_0,14.0,0.9333333333333333,6,115,2
geo_16_0.1_1,14.0,0.9333333333333333,18,485,4
geo_16_0.1_2,16.0,1.0,27,860,24
geo_16_0.3_0,23.0,1.0,30,1011,26
geo_16_0.3_1,23.0,0.9583333333333334,19,608,3
geo_16_0.3_2,23.0,1.0,29,1132,24
geo_16_0.5_0,33.0,1.0,36,1593,32
geo_16_0.5_1,40.0,0.975609756097561,35,1548,11
geo_16_0.5_2,30.0,0.967741935483871,33,1450,3
geo_16_0.6_0,48.0,1.0,38,1877,8
geo_16_0.6_1,55.0,0.9821428571428571,54,2757,2
geo_16_0.6_2,44.0,1.0,45,2212,26
geo_18_0.1_0,17.0,1.0,33,888,18
geo_18_0.1_1,19.0,1.0,8,167,1
geo_18_0.1_2,18.0,1.0,26,691,1
geo_18_0.3_0,24.0,1.0,74,2917,53
geo_18_0.3_1,22.0,1.0,33,796,1
geo_18_0.3_2,24.0,1.0,40,1037,15
geo_18_0.5_0,51.0,0.9622641509433962,135,6302,2
geo_18_0.5_1,43.0,0.9772727272727273,199,9606,21
geo_18_0.5_2,43.0,0.9772727272727273,106,4333,43
geo_18_0.6_0,58.0,1.0,147,6328,79
geo_18_0.6_1,56.0,0.9824561403508771,167,8062,16
geo_18_0.6_2,43.0,1.0,88,3401,51
geo_20_0.1_0,18.0,0.9473684210526315,25,516,17
geo_20_0.1_1,19.0,1.0,10,155,1
geo_20_0.1_2,23.0,1.0,73,2144,62
geo_20_0.3_0,33.0,0.9705882352941176,182,6535,123
geo_20_0.3_1,25.0,1.0,61,1766,1
geo_20_0.3_2,29.0,1.0,142,4601,135
geo_20_0.5_0,61.0,0.9838709677419355,217,8176,83
geo_20_0.5_1,70.0,1.0,246,9689,2
geo_20_0.5_2,54.0,0.9818181818181818,371,15534,93
geo_20_0.6_0,63.0,0.984375,584,27117,202
geo_20_0.6_1,82.0,0.9879518072289156,664,30939,514
geo_20_0.6_2,81.0,0.9878048780487805,959,51720,3
