problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,10,443,2
er_14_0.3_1,19.0,1.0,7,230,6
er_14_0.3_2,22.0,0.9565217391304348,9,336,6
er_14_0.5_0,31.0,0.96875,7,224,2
er_14_0.5_1,30.0,1.0,10,445,6
er_14_0.5_2,28.0,0.9655172413793104,10,443,3
er_14_0.6_0,43.0,1.0,9,338,1
er_14_0.6_1,40.0,1.0,10,443,2
er_14_0.6_2,34.0,0.9444444444444444,13,662,4
er_14_0.7_0,41.0,1.0,12,555,5
er_14_0.7_1,42.0,1.0,11,552,2
er_14_0.7_2,45.0,1.0,13,662,2
er_16_0.3_0,25.0,0.9615384615384616,17,468,16
er_16_0.3_1,30.0,0.9375,15,454,2
er_16_0.3_2,31.0,1.0,11,260,2
er_16_0.5_0,40.0,1.0,23,682,17
er_16_0.5_1,41.0,0.9761904761904762,39,1986,1
er_16_0.5_2,36.0,0.972972972972973,18,563,3
er_16_0.6_0,44.0,0.9565217391304348,22,677,2
er_16_0.6_1,42.0,1.0,32,1345,2
er_16_0.6_2,48.0,1.0,27,902,2
er_16_0.7_0,54.0,0.9642857142857143,59,3084,12
er_16_0.7_1,54.0,1.0,40,1885,2
er_16_0.7_2,57.0,1.0,14,353,2
er_18_0.3_0,40.0,0.975609756097561,52,1565,2
er_18_0.3_1,36.0,0.9230769230769231,41,1480,2
er_18_0.3_2,31.0,0.9393939393939394,73,2408,2
er_18_0.5_0,52.0,0.9811320754716981,120,4179,37
er_18_0.5_1,50.0,0.9803921568627451,53,1380,2
er_18_0.5_2,52.0,1.0,27,618,2
er_18_0.6_0,56.0,0.9824561403508771,138,5373,13
er_18_0.6_1,56.0,0.9655172413793104,114,4265,24
er_18_0.6_2,63.0,1.0,76,2385,12
er_18_0.7_0,68.0,0.9855072463768116,234,12331,182
er_18_0.7_1,66.0,0.9850746268656716,71,2364,3
er_18_0.7_2,66.0,0.9705882352941176,99,4330,3
er_20_0.3_0,37.0,0.9487179487179487,41,996,5
er_20_0.3_1,43.0,0.9772727272727273,82,2319,2
er_20_0.3_2,48.0,1.0,59,1880,13
er_20_0.5_0,65.0,0.9701492537313433,155,4208,13
er_20_0.5_1,61.0,0.9838709677419355,81,1954,2
er_20_0.5_2,60.0,0.9836065573770492,226,8397,2
er_20_0.6_0,79.0,0.9875,177,5780,7
er_20_0.6_1,75.0,0.9868421052631579,414,15399,140
er_20_0.6_2,76.0,1.0,327,11106,266
er_20_0.7_0,81.0,1.0,485,20340,6
er_20_0.7_1,77.0,0.9871794871794872,305,11630,3
er_20_0.7_2,84.0,1.0,320,10635,60
geo_14_0.1_0,13.0,1.0,10,451,6
geo_14_0.1_1,13.0,0.9285714285714286,9,334,6
geo_14_0.1_2,13.0,1.0,4,113,1
geo_14_0.3_0,14.0,1.0,7,238,3
geo_14_0.3_1,16.0,0.9411764705882353,11,552,2
geo_14_0.3_2,15.0,1.0,9,338,3
geo_14_0.5_0,35.0,1.0,11,444,3
geo_14_0.5_1,28.0,1.0,15,880,3
geo_14_0.5_2,24.0,1.0,7,226,2
geo_14_0.6_0,40.0,0.975609756097561,15,880,2
geo_14_0.6_1,40.0,0.9523809523809523,15,880,2
geo_14_0.6_2,34.0,1.0,11,552,2
geo_16_0.1_0,15.0,1.0,16,489,3
geo_16_0.1_1,15.0,1.0,11,284,2
geo_16_0.1_2,15.0,0.9375,13,358,2
geo_16_0.3_0,21.0,0.9130434782608695,28,1333,2
geo_16_0.3_1,23.0,0.9583333333333334,23,900,2
geo_16_0.3_2,23.0,1.0,23,796,4
geo_16_0.5_0,33.0,1.0,30,981,8
geo_16_0.5_1,40.0,0.975609756097561,35,1548,2
geo_16_0.5_2,30.0,0.967741935483871,23,810,6
geo_16_0.6_0,47.0,0.9791666666666666,46,2429,3
geo_16_0.6_1,56.0,1.0,28,1109,2
geo_16_0.6_2,44.0,1.0,42,1783,2
geo_18_0.1_0,17.0,1.0,34,857,2
geo_18_0.1_1,19.0,1.0,8,167,1
geo_18_0.1_2,18.0,1.0,26,691,1
geo_18_0.3_0,24.0,1.0,61,1844,8
geo_18_0.3_1,22.0,1.0,27,938,1
geo_18_0.3_2,23.0,0.9583333333333334,73,2368,15
geo_18_0.5_0,52.0,0.9811320754716981,200,10029,116
geo_18_0.5_1,44.0,1.0,182,9045,166
geo_18_0.5_2,43.0,0.9772727272727273,115,5196,100
geo_18_0.6_0,58.0,1.0,117,4372,2
geo_18_0.6_1,56.0,0.9824561403508771,169,7738,2
geo_18_0.6_2,42.0,0.9767441860465116,83,3146,2
geo_20_0.1_0,18.0,0.9473684210526315,30,711,2
geo_20_0.1_1,19.0,1.0,10,155,1
geo_20_0.1_2,22.0,0.9565217391304348,69,2244,6
geo_20_0.3_0,33.0,0.9705882352941176,60,1255,2
geo_20_0.3_1,25.0,1.0,86,2285,1
geo_20_0.3_2,29.0,1.0,49,1366,4
geo_20_0.5_0,62.0,1.0,205,7600,85
geo_20_0.5_1,70.0,1.0,173,6242,2
geo_20_0.5_2,54.0,0.9818181818181818,654,28351,209
geo_20_0.6_0,63.0,0.984375,376,16521,3
geo_20_0.6_1,82.0,0.9879518072289156,275,9686,2
geo_20_0.6_2,81.0,0.9878048780487805,943,50734,2
