problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,20.0,0.9523809523809523,10,443,5
er_14_0.3_1,19.0,1.0,7,230,7
er_14_0.3_2,22.0,0.9565217391304348,7,226,3
er_14_0.5_0,31.0,0.96875,8,333,6
er_14_0.5_1,29.0,0.9666666666666667,13,662,8
er_14_0.5_2,28.0,0.9655172413793104,8,333,2
er_14_0.6_0,43.0,1.0,9,338,1
er_14_0.6_1,40.0,1.0,10,443,5
er_14_0.6_2,34.0,0.9444444444444444,13,662,4
er_14_0.7_0,41.0,1.0,13,664,9
er_14_0.7_1,42.0,1.0,14,771,8
er_14_0.7_2,45.0,1.0,14,771,8
er_16_0.3_0,25.0,0.9615384615384616,17,484,8
er_16_0.3_1,30.0,0.9375,15,454,8
er_16_0.3_2,31.0,1.0,11,250,7
er_16_0.5_0,40.0,1.0,16,491,5
er_16_0.5_1,41.0,0.9761904761904762,39,1986,1
er_16_0.5_2,36.0,0.972972972972973,18,563,2
er_16_0.6_0,44.0,0.9565217391304348,28,1005,12
er_16_0.6_1,42.0,1.0,40,1887,22
er_16_0.6_2,48.0,1.0,42,1885,28
er_16_0.7_0,54.0,0.9642857142857143,60,3193,24
er_16_0.7_1,54.0,1.0,59,3090,33
er_16_0.7_2,57.0,1.0,36,1663,29
er_18_0.3_0,40.0,0.975609756097561,52,1565,27
er_18_0.3_1,36.0,0.9230769230769231,41,1480,2
er_18_0.3_2,31.0,0.9393939393939394,73,2408,3
er_18_0.5_0,52.0,0.9811320754716981,124,5035,95
er_18_0.5_1,50.0,0.9803921568627451,53,1380,2
er_18_0.5_2,52.0,1.0,53,1522,35
er_18_0.6_0,56.0,0.9824561403508771,128,4917,48
er_18_0.6_1,56.0,0.9655172413793104,98,3689,17
er_18_0.6_2,63.0,1.0,82,3341,52
er_18_0.7_0,68.0,0.9855072463768116,227,11678,110
er_18_0.7_1,66.0,0.9850746268656716,71,2364,2
er_18_0.7_2,66.0,0.9705882352941176,99,4330,2
er_20_0.3_0,37.0,0.9487179487179487,60,1485,4
er_20_0.3_1,43.0,0.9772727272727273,166,5707,104
er_20_0.3_2,47.0,0.9791666666666666,74,1481,18
er_20_0.5_0,65.0,0.9701492537313433,205,7330,118
er_20_0.5_1,61.0,0.9838709677419355,90,2189,27
er_20_0.5_2,60.0,0.9836065573770492,226,8397,2
er_20_0.6_0,79.0,0.9875,177,5780,3
er_20_0.6_1,74.0,0.9736842105263158,336,14837,320
er_20_0.6_2,76.0,1.0,306,11935,261
er_20_0.7_0,81.0,1.0,556,24411,164
er_20_0.7_1,77.0,0.9871794871794872,305,11630,2
er_20_0.7_2,84.0,1.0,492,21605,477
geo_14_0.1_0,13.0,1.0,9,380,3
geo_14_0.1_1,13.0,0.9285714285714286,7,232,3
geo_14_0.1_2,13.0,1.0,4,113,1
geo_14_0.3_0,14.0,1.0,7,256,2
geo_14_0.3_1,16.0,0.9411764705882353,11,552,2
geo_14_0.3_2,15.0,1.0,9,338,2
geo_14_0.5_0,35.0,1.0,9,334,2
geo_14_0.5_1,28.0,1.0,12,661,2
geo_14_0.5_2,24.0,1.0,7,226,3
geo_14_0.6_0,40.0,0.975609756097561,15,880,6
geo_14_0.6_1,40.0,0.9523809523809523,15,880,9
geo_14_0.6_2,34.0,1.0,14,771,9
geo_16_0.1_0,15.0,1.0,16,489,2
geo_16_0.1_1,15.0,1.0,11,256,7
geo_16_0.1_2,15.0,0.9375,29,1142,20
geo_16_0.3_0,21.0,0.9130434782608695,35,1764,15
geo_16_0.3_1,23.0,0.9583333333333334,22,787,4
geo_16_0.3_2,23.0,1.0,29,1132,24
geo_16_0.5_0,33.0,1.0,43,1892,41
geo_16_0.5_1,40.0,0.975609756097561,35,1548,11
geo_16_0.5_2,30.0,0.967741935483871,23,810,3
geo_16_0.6_0,47.0,0.9791666666666666,46,2429,2
geo_16_0.6_1,56.0,1.0,47,2316,33
geo_16_0.6_2,44.0,1.0,42,1783,2
geo_18_0.1_0,17.0,1.0,33,888,18
geo_18_0.1_1,19.0,1.0,8,167,1
geo_18_0.1_2,18.0,1.0,26,691,1
geo_18_0.3_0,24.0,1.0,72,2283,35
geo_18_0.3_1,22.0,1.0,27,938,1
geo_18_0.3_2,23.0,0.9583333333333334,74,2783,44
geo_18_0.5_0,53.0,1.0,199,9924,198
geo_18_0.5_1,44.0,1.0,118,5529,39
geo_18_0.5_2,43.0,0.9772727272727273,106,4333,43
geo_18_0.6_0,58.0,1.0,147,6328,79
geo_18_0.6_1,56.0,0.9824561403508771,179,8612,70
geo_18_0.6_2,42.0,0.9767441860465116,138,5989,78
geo_20_0.1_0,18.0,0.9473684210526315,31,690,17
geo_20_0.1_1,19.0,1.0,10,155,1
geo_20_0.1_2,22.0,0.9565217391304348,62,2127,3
geo_20_0.3_0,33.0,0.9705882352941176,257,11612,242
geo_20_0.3_1,25.0,1.0,86,2285,1
geo_20_0.3_2,29.0,1.0,142,4601,135
geo_20_0.5_0,61.0,0.9838709677419355,217,8176,83
geo_20_0.5_1,70.0,1.0,173,6242,2
geo_20_0.5_2,54.0,0.9818181818181818,371,15534,93
geo_20_0.6_0,63.0,0.984375,376,16521,2
geo_20_0.6_1,82.0,0.9879518072289156,405,16242,268
geo_20_0.6_2,81.0,0.9878048780487805,945,50952,122
