problem_name,cost,approx_ratio,n_steps,n_pruned,first_seen
er_14_0.3_0,21.0,1.0,31,0,23
er_14_0.3_1,19.0,1.0,31,0,18
er_14_0.3_2,23.0,1.0,31,0,17
er_14_0.5_0,32.0,1.0,31,0,27
er_14_0.5_1,30.0,1.0,31,0,23
er_14_0.5_2,29.0,1.0,31,0,16
er_14_0.6_0,43.0,1.0,31,0,1
er_14_0.6_1,40.0,1.0,31,0,24
er_14_0.6_2,36.0,1.0,31,0,30
er_14_0.7_0,41.0,1.0,31,0,17
er_14_0.7_1,42.0,1.0,31,0,21
er_14_0.7_2,45.0,1.0,31,0,17
er_16_0.3_0,26.0,1.0,118,3,71
er_16_0.3_1,32.0,1.0,127,0,70
er_16_0.3_2,31.0,1.0,127,0,117
er_16_0.5_0,40.0,1.0,127,0,103
er_16_0.5_1,42.0,1.0,127,0,66
er_16_0.5_2,37.0,1.0,127,0,85
er_16_0.6_0,46.0,1.0,127,0,80
er_16_0.6_1,42.0,1.0,127,0,69
er_16_0.6_2,48.0,1.0,127,0,74
er_16_0.7_0,56.0,1.0,127,0,115
er_16_0.7_1,54.0,1.0,127,0,85
er_16_0.7_2,57.0,1.0,127,0,65
er_18_0.3_0,41.0,1.0,505,4,377
er_18_0.3_1,39.0,1.0,511,0,332
er_18_0.3_2,33.0,1.0,511,0,460
er_18_0.5_0,53.0,1.0,511,0,372
er_18_0.5_1,51.0,1.0,511,0,262
er_18_0.5_2,52.0,1.0,511,0,259
er_18_0.6_0,57.0,1.0,511,0,448
er_18_0.6_1,58.0,1.0,511,0,73
er_18_0.6_2,63.0,1.0,511,0,274
er_18_0.7_0,69.0,1.0,511,0,366
er_18_0.7_1,67.0,1.0,511,0,475
er_18_0.7_2,68.0,1.0,511,0,285
er_20_0.3_0,39.0,1.0,2029,2,1337
er_20_0.3_1,44.0,1.0,2047,0,1263
er_20_0.3_2,48.0,1.0,2044,1,1679
er_20_0.5_0,67.0,1.0,2037,2,1841
er_20_0.5_1,62.0,1.0,2038,9,1935
er_20_0.5_2,61.0,1.0,2047,0,179
er_20_0.6_0,80.0,1.0,2047,0,795
er_20_0.6_1,76.0,1.0,2047,0,1842
er_20_0.6_2,76.0,1.0,2047,0,1094
er_20_0.7_0,81.0,1.0,2035,14,21
er_20_0.7_1,78.0,1.0,2047,0,1113
er_20_0.7_2,84.0,1.0,2041,10,1787
geo_14_0.1_0,13.0,1.0,28,1,17
geo_14_0.1_1,14.0,1.0,31,0,24
geo_14_0.1_2,13.0,1.0,13,2,1
geo_14_0.3_0,14.0,1.0,21,2,3
geo_14_0.3_1,17.0,1.0,31,0,24
geo_14_0.3_2,15.0,1.0,31,0,11
geo_14_0.5_0,35.0,1.0,31,0,29
geo_14_0.5_1,28.0,1.0,31,0,16
geo_14_0.5_2,24.0,1.0,31,0,25
geo_14_0.6_0,41.0,1.0,31,0,16
geo_14_0.6_1,42.0,1.0,31,0,17
geo_14_0.6_2,34.0,1.0,31,0,19
geo_16_0.1_0,15.0,1.0,37,6,3
geo_16_0.1_1,15.0,1.0,69,186,3
geo_16_0.1_2,16.0,1.0,118,3,9
geo_16_0.3_0,23.0,1.0,127,0,32
geo_16_0.3_1,24.0,1.0,127,0,113
geo_16_0.3_2,23.0,1.0,127,0,66
geo_16_0.5_0,33.0,1.0,127,0,75
geo_16_0.5_1,41.0,1.0,127,0,66
geo_16_0.5_2,31.0,1.0,127,0,89
geo_16_0.6_0,48.0,1.0,127,0,83
geo_16_0.6_1,56.0,1.0,127,0,64
geo_16_0.6_2,44.0,1.0,127,0,65
geo_18_0.1_0,17.0,1.0,394,23,69
geo_18_0.1_1,19.0,1.0,408,9,1
geo_18_0.1_2,18.0,1.0,197,10,1
geo_18_0.3_0,24.0,1.0,502,3,2
geo_18_0.3_1,22.0,1.0,493,20,1
geo_18_0.3_2,24.0,1.0,511,0,331
geo_18_0.5_0,53.0,1.0,511,0,407
geo_18_0.5_1,44.0,1.0,511,0,357
geo_18_0.5_2,44.0,1.0,511,0,306
geo_18_0.6_0,58.0,1.0,511,0,303
geo_18_0.6_1,57.0,1.0,511,0,311
geo_18_0.6_2,43.0,1.0,511,0,299
geo_20_0.1_0,19.0,1.0,1213,58,1099
geo_20_0.1_1,19.0,1.0,145,10,1
geo_20_0.1_2,23.0,1.0,1998,29,1264
geo_20_0.3_0,34.0,1.0,2047,0,1293
geo_20_0.3_1,25.0,1.0,1994,11,1
geo_20_0.3_2,29.0,1.0,2032,5,1219
geo_20_0.5_0,62.0,1.0,2044,31,1451
geo_20_0.5_1,70.0,1.0,2047,0,1202
geo_20_0.5_2,55.0,1.0,2047,0,1644
geo_20_0.6_0,64.0,1.0,2047,0,1337
geo_20_0.6_1,83.0,1.0,2047,0,1025
geo_20_0.6_2,82.0,1.0,2047,0,1025
